Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating
18-06-2026 00:00,13:35,CNR5395711974,Success,CID801243,Prime Sedan,Mayur Vihar,Manesar,42,95,null,null,No,null,506,UPI,41,4.9,4.8
29-06-2026 00:00,08:09,CNR5646234144,Success,CID553969,Prime Plus,DLF Phase 1,Nehru Place,77,120,null,null,Yes,Vehicle Breakdown,392,Cash,20,4.6,4
19-06-2026 00:00,08:16,CNR1194272169,Canceled by Driver,CID312236,Auto,Mayur Vihar,Noida Sector 15,null,null,null,Customer was coughing/sick,null,null,501,null,0,null,null
06-06-2026 00:00,19:43,CNR3990932464,Success,CID639426,Prime SUV,Noida Sector 150,Gurugram Cyber City,84,50,null,null,No,null,672,UPI,42,4.2,3.8
30-06-2026 00:00,15:29,CNR3264747863,Driver Not Found,CID626718,Prime SUV,Laxmi Nagar,Dwarka,null,null,null,null,null,null,334,null,0,null,null
24-06-2026 00:00,07:33,CNR6872971058,Canceled by Driver,CID105895,Auto,Sohna Road,Udyog Vihar,null,null,null,Customer related issue,null,null,919,null,0,null,null
06-06-2026 00:00,17:32,CNR5756643151,Success,CID382120,Bike,Udyog Vihar,Gurugram Cyber City,147,85,null,null,No,null,137,Cash,40,3.3,3.6
25-06-2026 00:00,08:31,CNR3994853879,Success,CID298000,Auto,Mehrauli,Palam Vihar,252,65,null,null,No,null,2533,UPI,13,3.4,4.9
04-06-2026 00:00,20:55,CNR9798647446,Canceled by Driver,CID538283,Mini,Karol Bagh,Noida Sector 137,null,null,null,Personal & Car related issue,null,null,385,null,0,null,null
28-06-2026 00:00,08:06,CNR4587303652,Success,CID151681,eBike,Sector 29 Gurugram,Laxmi Nagar,294,95,null,null,No,null,437,Debit Card,24,4.4,3.6
21-06-2026 00:00,18:36,CNR8691190116,Success,CID404848,Mini,Gurugram Cyber City,Gurugram Railway Station,280,100,null,null,No,null,159,Cash,12,4.2,3.5
20-06-2026 00:00,19:31,CNR5458976209,Success,CID179578,Mini,Janakpuri,Noida Sector 18,70,50,null,null,No,null,166,Cash,6,3.4,4.1
16-06-2026 00:00,12:34,CNR2896911803,Canceled by Driver,CID675353,Prime Plus,Noida Sector 15,Laxmi Nagar,null,null,null,Customer related issue,null,null,259,null,0,null,null
23-06-2026 00:00,16:18,CNR2579133731,Success,CID507868,Prime SUV,Vivek Vihar,Nehru Place,161,115,null,null,No,null,274,UPI,27,3.9,3.8
27-06-2026 00:00,20:13,CNR1792271245,Success,CID812863,Prime Plus,Sector 29 Gurugram,Karol Bagh,224,110,null,null,No,null,176,Cash,22,3.6,4.8
20-06-2026 00:00,14:57,CNR3734593853,Success,CID888319,Prime Sedan,DLF Phase 1,Greater Noida,168,35,null,null,No,null,208,Cash,25,4.2,3.2
27-06-2026 00:00,11:49,CNR4364490005,Success,CID996699,Prime Plus,Noida Sector 142,Golf Course Road,231,50,null,null,Yes,Other Issue,478,UPI,6,3.3,5
06-06-2026 00:00,17:33,CNR2446147454,Success,CID912887,Prime SUV,Nehru Place,Manesar,126,125,null,null,No,null,256,Cash,4,4.1,3.5
07-06-2026 00:00,23:57,CNR6063950044,Success,CID463820,Prime Plus,Anand Vihar,Manesar,42,25,null,null,No,null,889,UPI,10,3.3,3.7
26-06-2026 00:00,09:55,CNR2334343923,Success,CID394815,Prime Plus,Noida Sector 62,Karkardooma,35,130,null,null,No,null,360,Cash,29,4.7,4.8
20-06-2026 00:00,20:31,CNR6465071206,Success,CID307773,eBike,Saket,Udyog Vihar,91,75,null,null,No,null,166,UPI,46,3,3.9
12-06-2026 00:00,17:13,CNR2974281233,Success,CID671007,eBike,Janakpuri,IGI Airport,182,125,null,null,No,null,311,UPI,35,3.8,3.3
26-06-2026 00:00,16:14,CNR5378647009,Success,CID712262,Mini,Preet Vihar,Malviya Nagar,189,110,null,null,No,null,1405,UPI,18,4.9,4.3
20-06-2026 00:00,19:44,CNR1659728933,Success,CID993023,eBike,Janakpuri,Noida Sector 142,224,110,null,null,No,null,351,Cash,36,4,3.5
06-06-2026 00:00,11:00,CNR4081628445,Success,CID450644,eBike,Sohna Road,Preet Vihar,189,75,null,null,No,null,870,Cash,45,3.9,4.7
10-06-2026 00:00,18:23,CNR4521833743,Canceled by Driver,CID293309,eBike,Udyog Vihar,Preet Vihar,null,null,null,Customer related issue,null,null,283,null,0,null,null
26-06-2026 00:00,17:36,CNR3378353049,Success,CID627335,Auto,Noida Sector 76,Golf Course Road,217,30,null,null,No,null,542,UPI,11,4.6,4.4
05-06-2026 00:00,18:28,CNR3716461813,Success,CID852322,Prime Sedan,Noida Sector 62,Noida Sector 93,189,45,null,null,No,null,470,UPI,10,3.6,4.7
03-06-2026 00:00,07:50,CNR8610164424,Success,CID738568,Prime Plus,DLF Phase 3,Karkardooma,35,95,null,null,No,null,749,Credit Card,18,5,4.9
26-06-2026 00:00,20:16,CNR7877434148,Success,CID587900,Prime SUV,Noida Sector 142,Sector 29 Gurugram,35,110,null,null,No,null,790,Cash,32,4,3.6
08-06-2026 00:00,19:28,CNR2072040726,Success,CID193339,Mini,Gurugram Cyber City,Golf Course Extension Road,98,110,null,null,No,null,147,UPI,45,4.4,3.2
05-06-2026 00:00,18:24,CNR9707263640,Success,CID962865,Prime Sedan,Noida Sector 76,Lajpat Nagar,70,75,null,null,No,null,320,Cash,37,3.3,4.4
27-06-2026 00:00,21:27,CNR9995395962,Canceled by Driver,CID935977,Bike,Hauz Khas,Nehru Place,null,null,null,Personal & Car related issue,null,null,204,null,0,null,null
14-06-2026 00:00,20:01,CNR2906215485,Canceled by Driver,CID904149,Prime SUV,Sector 29 Gurugram,Palam Vihar,null,null,null,Personal & Car related issue,null,null,169,null,0,null,null
13-06-2026 00:00,07:52,CNR8491582427,Canceled by Driver,CID139716,Mini,Karkardooma,Nehru Place,null,null,null,Customer was coughing/sick,null,null,654,null,0,null,null
22-06-2026 00:00,17:11,CNR6313310701,Success,CID933126,Prime Plus,Karkardooma,MG Road Gurugram,105,135,null,null,No,null,972,UPI,21,4.5,4.5
01-06-2026 00:00,08:10,CNR9144799055,Canceled by Driver,CID924056,Mini,Karol Bagh,Rajouri Garden,null,null,null,Customer related issue,null,null,242,null,0,null,null
05-06-2026 00:00,18:41,CNR9598418860,Success,CID773588,Bike,Preet Vihar,Noida City Centre,49,40,null,null,No,null,242,UPI,7,3.3,4
22-06-2026 00:00,00:19,CNR3533232800,Success,CID989425,Prime Sedan,Saket,Vivek Vihar,133,70,null,null,No,null,129,Cash,3,4.3,3.1
13-06-2026 00:00,19:19,CNR8085637694,Canceled by Customer,CID343776,Bike,DLF Phase 3,Janakpuri,null,null,Wrong Address,null,null,null,110,null,0,null,null
12-06-2026 00:00,20:17,CNR3845063968,Success,CID179806,Prime Plus,Pitampura,Noida Sector 142,147,140,null,null,No,null,1335,Cash,43,3.8,4.8
25-06-2026 00:00,18:36,CNR7097090401,Success,CID247255,eBike,Gurugram Cyber City,Laxmi Nagar,224,120,null,null,No,null,325,Cash,36,3.4,4.4
10-06-2026 00:00,02:02,CNR6385345784,Success,CID795352,Prime SUV,IGI Airport,Greater Kailash,77,55,null,null,No,null,280,UPI,14,4.6,3.1
19-06-2026 00:00,16:52,CNR7864924467,Canceled by Customer,CID205308,eBike,MG Road Gurugram,Udyog Vihar,null,null,Driver asked to cancel,null,null,null,935,null,0,null,null
12-06-2026 00:00,09:55,CNR5228786960,Driver Not Found,CID263459,Prime SUV,Greater Noida,Vasant Kunj,null,null,null,null,null,null,476,null,0,null,null
12-06-2026 00:00,10:11,CNR8975064339,Success,CID578528,Mini,Shahdara,Golf Course Extension Road,210,105,null,null,No,null,306,Cash,34,3.8,3.9
16-06-2026 00:00,11:22,CNR2443937320,Canceled by Driver,CID832102,Auto,Anand Vihar,Palam Vihar,null,null,null,Customer related issue,null,null,152,null,0,null,null
10-06-2026 00:00,18:48,CNR5510700209,Success,CID742455,eBike,Malviya Nagar,New Delhi Railway Station,301,60,null,null,No,null,324,Cash,4,4.1,4.4
25-06-2026 00:00,18:19,CNR7083946242,Canceled by Customer,CID647912,Auto,Malviya Nagar,Noida Sector 150,null,null,AC is Not working,null,null,null,120,null,0,null,null
22-06-2026 00:00,17:29,CNR4070293265,Driver Not Found,CID881204,Prime Sedan,Golf Course Extension Road,Pitampura,null,null,null,null,null,null,973,null,0,null,null
20-06-2026 00:00,17:22,CNR1881695643,Success,CID298455,Prime Plus,Pitampura,Karol Bagh,77,135,null,null,No,null,236,UPI,17,4.8,4
23-06-2026 00:00,08:45,CNR9591302253,Success,CID712696,Prime Plus,DLF Phase 3,Manesar,105,50,null,null,No,null,361,Cash,31,4.7,3.5
28-06-2026 00:00,08:32,CNR4942877615,Success,CID720094,Mini,Sohna Road,Anand Vihar,77,80,null,null,No,null,328,Cash,16,4.1,5
09-06-2026 00:00,06:54,CNR3373281151,Success,CID130468,eBike,Golf Course Extension Road,Karol Bagh,84,105,null,null,Yes,Other Issue,416,Cash,22,3.8,3.3
02-06-2026 00:00,18:17,CNR4916106094,Success,CID126952,Prime Sedan,Rajouri Garden,Mehrauli,294,85,null,null,No,null,342,Cash,44,4.7,3.7
05-06-2026 00:00,16:41,CNR5057129086,Success,CID516644,Mini,Malviya Nagar,Palam Vihar,252,110,null,null,No,null,232,UPI,25,4.8,4.5
01-06-2026 00:00,20:41,CNR9939051498,Success,CID272524,Prime SUV,Malviya Nagar,Gurugram Cyber City,42,100,null,null,No,null,589,Cash,3,4.8,4
27-06-2026 00:00,12:16,CNR8853165726,Success,CID407115,Prime Sedan,Aerocity,Noida City Centre,301,85,null,null,No,null,217,Cash,1,4.3,3
18-06-2026 00:00,21:39,CNR2763341838,Success,CID224911,eBike,Noida Sector 62,Golf Course Extension Road,294,60,null,null,No,null,2333,UPI,19,3.6,3.9
04-06-2026 00:00,14:44,CNR9379438076,Driver Not Found,CID145317,Prime Plus,Noida Sector 150,Sohna Road,null,null,null,null,null,null,155,null,0,null,null
08-06-2026 00:00,13:04,CNR1084583787,Canceled by Driver,CID205584,Bike,Chhatarpur,Noida Sector 50,null,null,null,Customer related issue,null,null,367,null,0,null,null
05-06-2026 00:00,15:21,CNR9777006735,Success,CID158559,Prime SUV,Noida City Centre,Chhatarpur,42,115,null,null,No,null,360,Cash,34,3.6,4.1
14-06-2026 00:00,17:11,CNR2386888055,Success,CID279509,Prime SUV,Greater Noida,DLF Phase 1,56,125,null,null,No,null,323,Cash,17,4.2,3.9
12-06-2026 00:00,15:18,CNR1572931585,Success,CID973425,Prime Sedan,Sector 29 Gurugram,Noida Sector 142,196,65,null,null,No,null,1440,Cash,3,4.3,4.7
11-06-2026 00:00,11:33,CNR6782903597,Success,CID959105,Prime Plus,Noida Sector 15,Karol Bagh,196,145,null,null,No,null,407,UPI,22,3.3,4.3
06-06-2026 00:00,16:35,CNR9209654253,Success,CID654985,Auto,Preet Vihar,IGI Airport,98,135,null,null,No,null,510,Cash,17,3.3,4.6
19-06-2026 00:00,07:32,CNR5833449234,Canceled by Customer,CID370785,Prime Plus,Chhatarpur,Palam Vihar,null,null,Change of plans,null,null,null,699,null,0,null,null
12-06-2026 00:00,07:21,CNR9813628346,Success,CID931371,Auto,New Delhi Railway Station,Golf Course Road,301,30,null,null,No,null,364,Credit Card,9,4.4,3.3
08-06-2026 00:00,14:26,CNR9585908745,Success,CID154221,Auto,Rajouri Garden,Aerocity,259,90,null,null,No,null,328,UPI,14,3.7,4.4
28-06-2026 00:00,13:38,CNR5082578432,Success,CID929825,Bike,Golf Course Road,Noida Sector 142,140,105,null,null,No,null,122,UPI,24,4.9,3.1
13-06-2026 00:00,18:17,CNR4102372002,Success,CID421424,Prime Sedan,Shahdara,Noida Sector 18,196,105,null,null,No,null,339,Cash,37,4.8,3.9
05-06-2026 00:00,20:27,CNR3160284918,Success,CID871346,Prime Plus,Greater Kailash,Shahdara,308,45,null,null,No,null,2261,Cash,47,4.4,4.1
08-06-2026 00:00,14:30,CNR7927516464,Success,CID523695,Auto,Connaught Place,Anand Vihar,105,120,null,null,Yes,Customer Demand,583,Cash,15,3.6,4.8
16-06-2026 00:00,21:52,CNR1978473440,Success,CID230892,Prime Plus,Okhla,IGI Airport,56,120,null,null,No,null,381,UPI,43,4.1,3.7
28-06-2026 00:00,08:20,CNR9405662290,Success,CID584890,Bike,Manesar,Noida Sector 93,84,55,null,null,No,null,2074,Cash,14,4.6,4.9
25-06-2026 00:00,08:35,CNR6685863254,Canceled by Customer,CID975277,Prime Plus,IGI Airport,Connaught Place,null,null,Wrong Address,null,null,null,1976,null,0,null,null
12-06-2026 00:00,19:38,CNR6872811335,Canceled by Driver,CID164518,Prime Sedan,Noida Sector 137,Golf Course Extension Road,null,null,null,Personal & Car related issue,null,null,300,null,0,null,null
11-06-2026 00:00,11:53,CNR8536703586,Success,CID991554,Prime Plus,Mayur Vihar,Dwarka,105,140,null,null,No,null,257,UPI,16,4.7,4.1
09-06-2026 00:00,18:49,CNR6650070370,Success,CID307918,Auto,Noida Sector 18,Hauz Khas,231,140,null,null,Yes,Customer Demand,212,UPI,7,4.8,4.2
02-06-2026 00:00,19:10,CNR5251681205,Canceled by Driver,CID680745,Prime Sedan,IGI Airport,Sohna Road,null,null,null,Personal & Car related issue,null,null,481,null,0,null,null
15-06-2026 00:00,23:18,CNR2416157696,Success,CID910249,eBike,Saket,Karkardooma,154,115,null,null,No,null,2033,Cash,38,4,4.7
25-06-2026 00:00,09:39,CNR3816729961,Canceled by Customer,CID783764,Mini,Noida Sector 137,Shahdara,null,null,Driver asked to cancel,null,null,null,379,null,0,null,null
25-06-2026 00:00,15:48,CNR8716642152,Success,CID142550,Auto,Gurugram Cyber City,Noida Sector 15,287,60,null,null,No,null,428,Cash,4,4.2,4.6
02-06-2026 00:00,21:05,CNR2307213582,Success,CID935305,Prime Plus,Saket,Noida Sector 76,273,125,null,null,No,null,479,UPI,44,4.5,4
01-06-2026 00:00,16:17,CNR5783886723,Success,CID239195,Auto,Noida Sector 18,Golf Course Extension Road,84,50,null,null,No,null,472,Cash,3,3.2,4
15-06-2026 00:00,10:30,CNR5998798233,Success,CID263459,Mini,Pitampura,Laxmi Nagar,203,35,null,null,No,null,337,Cash,26,3.3,3.4
20-06-2026 00:00,07:27,CNR8159449742,Success,CID544774,Prime SUV,Karkardooma,DLF Phase 1,259,35,null,null,No,null,295,Cash,14,4.7,4.9
07-06-2026 00:00,19:52,CNR2253645053,Canceled by Customer,CID174221,Prime Plus,Noida Sector 142,Karol Bagh,null,null,AC is Not working,null,null,null,344,null,0,null,null
15-06-2026 00:00,11:09,CNR4758410554,Success,CID288999,eBike,Vivek Vihar,Gurugram Railway Station,63,75,null,null,No,null,241,Cash,29,4.3,3.6
18-06-2026 00:00,15:01,CNR6700533888,Success,CID729608,Prime Sedan,Golf Course Extension Road,Mehrauli,301,110,null,null,No,null,617,Cash,25,4.3,5
02-06-2026 00:00,20:07,CNR5560334699,Success,CID762560,Prime Plus,Janakpuri,Hauz Khas,217,115,null,null,No,null,334,Cash,17,3.2,3.5
18-06-2026 00:00,15:21,CNR5522725338,Canceled by Driver,CID356460,Bike,Sector 29 Gurugram,New Delhi Railway Station,null,null,null,Personal & Car related issue,null,null,136,null,0,null,null
02-06-2026 00:00,13:40,CNR8462072590,Success,CID182816,Mini,Golf Course Extension Road,Laxmi Nagar,70,100,null,null,No,null,343,UPI,20,4,3.6
02-06-2026 00:00,22:21,CNR3870146324,Canceled by Customer,CID669136,Prime SUV,Noida City Centre,DLF Phase 3,null,null,Change of plans,null,null,null,380,null,0,null,null
19-06-2026 00:00,08:54,CNR4540787271,Success,CID244874,eBike,Golf Course Extension Road,Noida Sector 76,238,40,null,null,No,null,493,Cash,28,3.4,4.7
20-06-2026 00:00,20:46,CNR6000857955,Success,CID453100,Bike,Connaught Place,Pitampura,231,120,null,null,No,null,461,UPI,30,3.4,3.4
12-06-2026 00:00,18:21,CNR1369081867,Success,CID128434,Prime SUV,Greater Noida,Noida Sector 62,35,145,null,null,No,null,926,Cash,39,3.6,4.7
18-06-2026 00:00,04:54,CNR8549359593,Success,CID310914,Prime Sedan,Noida Sector 137,Gurugram Railway Station,252,30,null,null,No,null,279,Cash,36,3.2,4.3
04-06-2026 00:00,09:12,CNR1974423704,Success,CID253826,eBike,Saket,Hauz Khas,77,120,null,null,No,null,2271,UPI,40,3.3,3.2
12-06-2026 00:00,09:07,CNR4115750033,Success,CID809920,Auto,DLF Phase 1,Nehru Place,126,130,null,null,No,null,392,Cash,3,4.7,4.1
12-06-2026 00:00,12:39,CNR7796301724,Success,CID587335,Auto,Connaught Place,Mehrauli,259,130,null,null,No,null,239,Cash,15,3.8,4.7
15-06-2026 00:00,11:33,CNR3508357548,Success,CID509055,Prime Plus,Palam Vihar,Janakpuri,252,65,null,null,No,null,347,Cash,38,3.3,3.8
18-06-2026 00:00,16:14,CNR2169578921,Canceled by Customer,CID786481,Prime SUV,Greater Noida,Nehru Place,null,null,Driver is not moving,null,null,null,425,null,0,null,null
28-06-2026 00:00,06:34,CNR5628102327,Canceled by Customer,CID579284,Prime Plus,Noida Sector 150,Aerocity,null,null,AC is Not working,null,null,null,332,null,0,null,null
18-06-2026 00:00,20:11,CNR9379467839,Success,CID567651,Prime Plus,Saket,Karkardooma,224,135,null,null,No,null,290,UPI,44,4.7,3.2
26-06-2026 00:00,08:03,CNR3676694382,Success,CID259728,Bike,Rajouri Garden,Rohini,49,55,null,null,No,null,164,UPI,15,3.9,4.5
20-06-2026 00:00,07:47,CNR4811907422,Success,CID594011,Auto,DLF Phase 1,Dwarka,70,55,null,null,No,null,511,Cash,18,3.9,3.2
05-06-2026 00:00,18:31,CNR1428907843,Canceled by Driver,CID743350,Bike,Palam Vihar,Aerocity,null,null,null,Personal & Car related issue,null,null,354,null,0,null,null
16-06-2026 00:00,11:38,CNR8342081429,Success,CID269011,Prime SUV,Anand Vihar,IGI Airport,161,135,null,null,No,null,602,Cash,16,3.2,4.6
30-06-2026 00:00,16:23,CNR2787534888,Success,CID307822,Prime Plus,Noida Sector 15,Mehrauli,70,55,null,null,No,null,854,Cash,14,4.2,3.3
16-06-2026 00:00,18:00,CNR7195603696,Driver Not Found,CID609564,Prime SUV,Vivek Vihar,Karkardooma,null,null,null,null,null,null,267,null,0,null,null
06-06-2026 00:00,23:11,CNR5498927227,Driver Not Found,CID453438,Prime Plus,Rajouri Garden,Hauz Khas,null,null,null,null,null,null,164,null,0,null,null
19-06-2026 00:00,09:12,CNR4048062503,Driver Not Found,CID255866,eBike,DLF Phase 1,Shahdara,null,null,null,null,null,null,335,null,0,null,null
05-06-2026 00:00,15:44,CNR2054127194,Success,CID795308,eBike,Sector 29 Gurugram,Gurugram Railway Station,42,55,null,null,No,null,176,Cash,28,3.7,3.9
27-06-2026 00:00,17:53,CNR7332641221,Success,CID880158,Auto,Greater Kailash,Aerocity,189,105,null,null,No,null,438,Cash,11,3.4,3.3
23-06-2026 00:00,16:43,CNR8803996047,Success,CID421696,Prime Plus,Noida Sector 142,New Delhi Railway Station,259,25,null,null,No,null,812,UPI,4,3.1,4.9
12-06-2026 00:00,18:06,CNR5306184872,Canceled by Customer,CID740448,Prime Plus,Udyog Vihar,Connaught Place,null,null,Driver asked to cancel,null,null,null,435,null,0,null,null
08-06-2026 00:00,09:11,CNR6222821456,Success,CID612762,Prime Plus,Saket,Rohini,35,130,null,null,No,null,624,UPI,23,3.5,3.7
15-06-2026 00:00,15:40,CNR7040413561,Success,CID681251,Prime Plus,Lajpat Nagar,Rajouri Garden,231,50,null,null,No,null,170,Credit Card,21,3.2,4.3
05-06-2026 00:00,09:43,CNR3973889273,Success,CID785651,eBike,Noida City Centre,Noida Sector 142,273,50,null,null,No,null,613,UPI,32,3.2,3.9
04-06-2026 00:00,10:20,CNR3944191068,Canceled by Customer,CID199162,Prime Plus,MG Road Gurugram,Anand Vihar,null,null,Driver asked to cancel,null,null,null,500,null,0,null,null
13-06-2026 00:00,20:05,CNR1346399700,Canceled by Customer,CID272818,Prime Sedan,Sector 29 Gurugram,Udyog Vihar,null,null,Driver asked to cancel,null,null,null,400,null,0,null,null
12-06-2026 00:00,19:21,CNR3229283917,Canceled by Driver,CID947423,eBike,DLF Phase 1,Okhla,null,null,null,More than permitted people in there,null,null,303,null,0,null,null
29-06-2026 00:00,09:29,CNR7352918754,Success,CID974935,eBike,Noida Sector 15,Karkardooma,119,30,null,null,Yes,Customer Demand,679,Cash,13,3.4,4.5
05-06-2026 00:00,19:58,CNR2500917132,Canceled by Driver,CID211770,Prime Plus,Noida Sector 150,Rohini,null,null,null,Customer related issue,null,null,798,null,0,null,null
06-06-2026 00:00,14:25,CNR8065183387,Success,CID303639,eBike,Dwarka,Udyog Vihar,175,45,null,null,No,null,110,UPI,41,3.3,3
24-06-2026 00:00,19:37,CNR6134754007,Success,CID473402,Bike,Noida City Centre,Saket,280,100,null,null,Yes,Other Issue,372,Credit Card,38,4.8,5
06-06-2026 00:00,15:57,CNR9145139559,Driver Not Found,CID936967,eBike,Sohna Road,Janakpuri,null,null,null,null,null,null,455,null,0,null,null
24-06-2026 00:00,19:10,CNR7264508594,Canceled by Driver,CID492027,Bike,Noida City Centre,Laxmi Nagar,null,null,null,Personal & Car related issue,null,null,409,null,0,null,null
14-06-2026 00:00,22:26,CNR2982053933,Driver Not Found,CID721238,Auto,Palam Vihar,MG Road Gurugram,null,null,null,null,null,null,264,null,0,null,null
19-06-2026 00:00,22:21,CNR2512210226,Success,CID754533,Mini,Nehru Place,Janakpuri,308,25,null,null,No,null,449,UPI,5,4,3.9
27-06-2026 00:00,08:59,CNR8763891601,Success,CID988709,Bike,Noida Sector 137,Noida Sector 142,294,95,null,null,No,null,256,Cash,46,3.1,4.5
09-06-2026 00:00,08:02,CNR9795691796,Success,CID771154,Prime Sedan,Janakpuri,Okhla,140,40,null,null,Yes,Customer Demand,378,UPI,18,4.7,4.2
11-06-2026 00:00,09:42,CNR9708665715,Success,CID153553,eBike,Saket,Noida Sector 150,231,100,null,null,No,null,823,UPI,26,3.3,4.9
16-06-2026 00:00,08:38,CNR1642367736,Canceled by Driver,CID623905,eBike,Karkardooma,Connaught Place,null,null,null,More than permitted people in there,null,null,210,null,0,null,null
26-06-2026 00:00,21:06,CNR9142941599,Success,CID127336,Prime Sedan,Noida Sector 137,Vivek Vihar,70,120,null,null,No,null,463,Cash,6,3.3,4
13-06-2026 00:00,18:43,CNR3650602175,Success,CID166695,Prime Sedan,Rohini,Okhla,175,105,null,null,No,null,141,UPI,43,4.4,4.6
18-06-2026 00:00,07:11,CNR7166595329,Success,CID781426,eBike,Mayur Vihar,IGI Airport,217,70,null,null,No,null,334,UPI,31,4.9,3.2
20-06-2026 00:00,06:26,CNR1671545162,Driver Not Found,CID222852,Prime Sedan,Noida City Centre,Hauz Khas,null,null,null,null,null,null,1694,null,0,null,null
